t,x0,x1,x2,x3,x4,x5,x6,x7
3.100154921412467957e-02,1.119069457054138184e+00,2.385367006063461304e-01,1.112717747688293457e+00,-1.211537495255470276e-01,1.116162180900573730e+00,1.286630630493164062e-01,1.123565912246704102e+00,4.707895219326019287e-01
3.200159966945648193e-02,1.119307994842529297e+00,2.222567796707153320e-01,1.112596631050109863e+00,-1.439191848039627075e-01,1.116290807723999023e+00,1.142760962247848511e-01,1.124036669731140137e+00,4.566404819488525391e-01
3.300165012478828430e-02,1.119530200958251953e+00,2.064734846353530884e-01,1.112452745437622070e+00,-1.659745126962661743e-01,1.116405129432678223e+00,1.004901006817817688e-01,1.124493360519409180e+00,4.427779912948608398e-01
3.400170058012008667e-02,1.119736671447753906e+00,1.911716610193252563e-01,1.112286806106567383e+00,-1.873415559530258179e-01,1.116505622863769531e+00,8.727928996086120605e-02,1.124936103820800781e+00,4.291953146457672119e-01
3.500175103545188904e-02,1.119927883148193359e+00,1.763366162776947021e-01,1.112099409103393555e+00,-2.080414295196533203e-01,1.116592884063720703e+00,7.461903989315032959e-02,1.125365257263183594e+00,4.158859848976135254e-01
3.600180149078369141e-02,1.120104193687438965e+00,1.619541049003601074e-01,1.111891388893127441e+00,-2.280945777893066406e-01,1.116667509078979492e+00,6.248586997389793396e-02,1.125781178474426270e+00,4.028436839580535889e-01
3.700185194611549377e-02,1.120266199111938477e+00,1.480103284120559692e-01,1.111663341522216797e+00,-2.475207746028900146e-01,1.116729974746704102e+00,5.085736140608787537e-02,1.126183986663818359e+00,3.900622725486755371e-01
3.800189867615699768e-02,1.120414257049560547e+00,1.344919204711914062e-01,1.111415863037109375e+00,-2.663391530513763428e-01,1.116780877113342285e+00,3.971210867166519165e-02,1.126574039459228516e+00,3.775357902050018311e-01
3.900194913148880005e-02,1.120548725128173828e+00,1.213859170675277710e-01,1.111149549484252930e+00,-2.845682501792907715e-01,1.116820573806762695e+00,2.902966551482677460e-02,1.126951575279235840e+00,3.652584254741668701e-01
4.000199958682060242e-02,1.120670080184936523e+00,1.086797565221786499e-01,1.110864996910095215e+00,-3.022259771823883057e-01,1.116849660873413086e+00,1.879050396382808685e-02,1.127316832542419434e+00,3.532245755195617676e-01
4.100205004215240479e-02,1.120778799057006836e+00,9.636125713586807251e-02,1.110562801361083984e+00,-3.193297386169433594e-01,1.116868495941162109e+00,8.975965902209281921e-03,1.127670049667358398e+00,3.414287567138671875e-01
4.200210049748420715e-02,1.120875120162963867e+00,8.441862463951110840e-02,1.110243439674377441e+00,-3.358963131904602051e-01,1.116877436637878418e+00,-4.317844286561012268e-04,1.128011465072631836e+00,3.298656344413757324e-01
4.300215095281600952e-02,1.120959520339965820e+00,7.284041494131088257e-02,1.109907507896423340e+00,-3.519420325756072998e-01,1.116876959800720215e+00,-9.449796751141548157e-03,1.128341317176818848e+00,3.185300230979919434e-01
4.400220140814781189e-02,1.121032357215881348e+00,6.161554530262947083e-02,1.109555602073669434e+00,-3.674826323986053467e-01,1.116867542266845703e+00,-1.809437014162540436e-02,1.128659844398498535e+00,3.074169158935546875e-01
4.500225186347961426e-02,1.121093988418579102e+00,5.073326826095581055e-02,1.109188079833984375e+00,-3.825334310531616211e-01,1.116849422454833984e+00,-2.638109028339385986e-02,1.128967285156250000e+00,2.965213954448699951e-01
4.600229859352111816e-02,1.121144771575927734e+00,4.018316417932510376e-02,1.108805537223815918e+00,-3.971092104911804199e-01,1.116823077201843262e+00,-3.432486951351165771e-02,1.129263758659362793e+00,2.858386933803558350e-01
4.700234904885292053e-02,1.121184945106506348e+00,2.995513379573822021e-02,1.108408451080322266e+00,-4.112243354320526123e-01,1.116788744926452637e+00,-4.193996638059616089e-02,1.129549622535705566e+00,2.753641307353973389e-01
4.800239950418472290e-02,1.121214866638183594e+00,2.003939077258110046e-02,1.107997179031372070e+00,-4.248926639556884766e-01,1.116746783256530762e+00,-4.924003034830093384e-02,1.129824995994567871e+00,2.650932371616363525e-01
4.900244995951652527e-02,1.121234893798828125e+00,1.042644213885068893e-02,1.107572317123413086e+00,-4.381276965141296387e-01,1.116697549819946289e+00,-5.623812228441238403e-02,1.130090117454528809e+00,2.550215721130371094e-01
5.000250041484832764e-02,1.121245265007019043e+00,1.107090152800083160e-03,1.107134222984313965e+00,-4.509424865245819092e-01,1.116641283035278320e+00,-6.294674426317214966e-02,1.130345106124877930e+00,2.451448589563369751e-01
5.100255087018013000e-02,1.121246337890625000e+00,-7.927581667900085449e-03,1.106683254241943359e+00,-4.633496403694152832e-01,1.116578340530395508e+00,-6.937786191701889038e-02,1.130590200424194336e+00,2.354589253664016724e-01
5.200260132551193237e-02,1.121238350868225098e+00,-1.668621972203254700e-02,1.106219887733459473e+00,-4.753614664077758789e-01,1.116508960723876953e+00,-7.554292678833007812e-02,1.130825638771057129e+00,2.259596884250640869e-01
5.300265178084373474e-02,1.121221661567687988e+00,-2.517720311880111694e-02,1.105744481086730957e+00,-4.869897961616516113e-01,1.116433382034301758e+00,-8.145291358232498169e-02,1.131051540374755859e+00,2.166431993246078491e-01
5.400269851088523865e-02,1.121196508407592773e+00,-3.340866044163703918e-02,1.105257511138916016e+00,-4.982461929321289062e-01,1.116351962089538574e+00,-8.711832016706466675e-02,1.131268143653869629e+00,2.075055837631225586e-01
5.500274896621704102e-02,1.121163129806518555e+00,-4.138846695423126221e-02,1.104759216308593750e+00,-5.091418027877807617e-01,1.116264820098876953e+00,-9.254921972751617432e-02,1.131475687026977539e+00,1.985430717468261719e-01
5.600279942154884338e-02,1.121121764183044434e+00,-4.912425950169563293e-02,1.104250073432922363e+00,-5.196874141693115234e-01,1.116172313690185547e+00,-9.775523841381072998e-02,1.131674289703369141e+00,1.897519975900650024e-01
5.700284987688064575e-02,1.121072649955749512e+00,-5.662344023585319519e-02,1.103730440139770508e+00,-5.298935770988464355e-01,1.116074562072753906e+00,-1.027456223964691162e-01,1.131864070892333984e+00,1.811287850141525269e-01
5.800290033221244812e-02,1.121016025543212891e+00,-6.389318406581878662e-02,1.103200554847717285e+00,-5.397704243659973145e-01,1.115971803665161133e+00,-1.075292080640792847e-01,1.132045149803161621e+00,1.726699322462081909e-01
5.900295078754425049e-02,1.120952129364013672e+00,-7.094045728445053101e-02,1.102660775184631348e+00,-5.493278503417968750e-01,1.115864276885986328e+00,-1.121144741773605347e-01,1.132217764854431152e+00,1.643720418214797974e-01
6.000300124287605286e-02,1.120881199836730957e+00,-7.777200639247894287e-02,1.102111458778381348e+00,-5.585753917694091797e-01,1.115752220153808594e+00,-1.165095493197441101e-01,1.132382154464721680e+00,1.562317758798599243e-01
6.100305169820785522e-02,1.120803475379943848e+00,-8.439436554908752441e-02,1.101552844047546387e+00,-5.675223469734191895e-01,1.115635752677917480e+00,-1.207222118973731995e-01,1.132538437843322754e+00,1.482459157705307007e-01
6.200309842824935913e-02,1.120719075202941895e+00,-9.081388264894485474e-02,1.100985288619995117e+00,-5.761777162551879883e-01,1.115514993667602539e+00,-1.247599273920059204e-01,1.132686734199523926e+00,1.404112875461578369e-01
6.300315260887145996e-02,1.120628237724304199e+00,-9.703670442104339600e-02,1.100409150123596191e+00,-5.845502018928527832e-01,1.115390181541442871e+00,-1.286298483610153198e-01,1.132827162742614746e+00,1.327248066663742065e-01
6.400319933891296387e-02,1.120531201362609863e+00,-1.030687987804412842e-01,1.099824547767639160e+00,-5.926482677459716797e-01,1.115261554718017578e+00,-1.323388367891311646e-01,1.132959842681884766e+00,1.251834630966186523e-01
6.500325351953506470e-02,1.120428085327148438e+00,-1.089159399271011353e-01,1.099231958389282227e+00,-6.004801392555236816e-01,1.115129232406616211e+00,-1.358934491872787476e-01,1.133085012435913086e+00,1.177843064069747925e-01
6.600330024957656860e-02,1.120319128036499023e+00,-1.145837381482124329e-01,1.098631501197814941e+00,-6.080538034439086914e-01,1.114993333816528320e+00,-1.393000036478042603e-01,1.133202791213989258e+00,1.105244755744934082e-01
6.700334697961807251e-02,1.120204567909240723e+00,-1.200776249170303345e-01,1.098023414611816406e+00,-6.153769493103027344e-01,1.114853978157043457e+00,-1.425645351409912109e-01,1.133313298225402832e+00,1.034011617302894592e-01
6.800340116024017334e-02,1.120084524154663086e+00,-1.254028677940368652e-01,1.097408056259155273e+00,-6.224570274353027344e-01,1.114711403846740723e+00,-1.456928402185440063e-01,1.133416652679443359e+00,9.641163051128387451e-02
6.900344789028167725e-02,1.119959115982055664e+00,-1.305645853281021118e-01,1.096785545349121094e+00,-6.293013691902160645e-01,1.114565730094909668e+00,-1.486904621124267578e-01,1.133513092994689941e+00,8.955321460962295532e-02
7.000350207090377808e-02,1.119828581809997559e+00,-1.355677247047424316e-01,1.096156239509582520e+00,-6.359170079231262207e-01,1.114417076110839844e+00,-1.515627503395080566e-01,1.133602619171142578e+00,8.282329887151718140e-02
7.100354880094528198e-02,1.119693040847778320e+00,-1.404170840978622437e-01,1.095520377159118652e+00,-6.423107981681823730e-01,1.114265561103820801e+00,-1.543148010969161987e-01,1.133685469627380371e+00,7.621933519840240479e-02
7.200360298156738281e-02,1.119552612304687500e+00,-1.451173275709152222e-01,1.094878077507019043e+00,-6.484893560409545898e-01,1.114111304283142090e+00,-1.569515168666839600e-01,1.133761644363403320e+00,6.973882764577865601e-02
7.300364971160888672e-02,1.119407534599304199e+00,-1.496729701757431030e-01,1.094229578971862793e+00,-6.544591188430786133e-01,1.113954305648803711e+00,-1.594775915145874023e-01,1.133831381797790527e+00,6.337933987379074097e-02
7.400370389223098755e-02,1.119257807731628418e+00,-1.540883928537368774e-01,1.093575119972229004e+00,-6.602263450622558594e-01,1.113794803619384766e+00,-1.618975400924682617e-01,1.133894801139831543e+00,5.713849142193794250e-02
7.500375062227249146e-02,1.119103670120239258e+00,-1.583678424358367920e-01,1.092914938926696777e+00,-6.657970547676086426e-01,1.113632917404174805e+00,-1.642156839370727539e-01,1.133951902389526367e+00,5.101396143436431885e-02
7.600379735231399536e-02,1.118945360183715820e+00,-1.625154316425323486e-01,1.092249155044555664e+00,-6.711771488189697266e-01,1.113468647003173828e+00,-1.664361804723739624e-01,1.134002923965454102e+00,4.500347003340721130e-02
7.700385153293609619e-02,1.118782877922058105e+00,-1.665351539850234985e-01,1.091578006744384766e+00,-6.763723492622375488e-01,1.113302230834960938e+00,-1.685629934072494507e-01,1.134047985076904297e+00,3.910479694604873657e-02
7.800389826297760010e-02,1.118616342544555664e+00,-1.704308837652206421e-01,1.090901613235473633e+00,-6.813881993293762207e-01,1.113133668899536133e+00,-1.705999523401260376e-01,1.134087085723876953e+00,3.331577032804489136e-02
7.900395244359970093e-02,1.118445873260498047e+00,-1.742063760757446289e-01,1.090220212936401367e+00,-6.862300038337707520e-01,1.112963080406188965e+00,-1.725507080554962158e-01,1.134120345115661621e+00,2.763426490128040314e-02
8.000399917364120483e-02,1.118271708488464355e+00,-1.778652667999267578e-01,1.089533925056457520e+00,-6.909030675888061523e-01,1.112790584564208984e+00,-1.744187772274017334e-01,1.134148001670837402e+00,2.205820009112358093e-02
8.100405335426330566e-02,1.118093848228454590e+00,-1.814110875129699707e-01,1.088842988014221191e+00,-6.954123973846435547e-01,1.112616181373596191e+00,-1.762075424194335938e-01,1.134170055389404297e+00,1.658554375171661377e-02
8.200410008430480957e-02,1.117912411689758301e+00,-1.848472654819488525e-01,1.088147521018981934e+00,-6.997628808021545410e-01,1.112439990043640137e+00,-1.779202222824096680e-01,1.134186625480651855e+00,1.121430750936269760e-02
8.300414681434631348e-02,1.117727518081665039e+00,-1.881771087646484375e-01,1.087447762489318848e+00,-7.039592862129211426e-01,1.112262010574340820e+00,-1.795599162578582764e-01,1.134197831153869629e+00,5.942546296864748001e-03
8.400420099496841431e-02,1.117539286613464355e+00,-1.914038509130477905e-01,1.086743831634521484e+00,-7.080062627792358398e-01,1.112082481384277344e+00,-1.811296045780181885e-01,1.134203791618347168e+00,7.683578878641128540e-04
8.500424772500991821e-02,1.117347836494445801e+00,-1.945306062698364258e-01,1.086035847663879395e+00,-7.119082808494567871e-01,1.111901402473449707e+00,-1.826321482658386230e-01,1.134204506874084473e+00,-4.310120362788438797e-03
8.600430190563201904e-02,1.117153286933898926e+00,-1.975603997707366943e-01,1.085323929786682129e+00,-7.156696915626525879e-01,1.111718773841857910e+00,-1.840702742338180542e-01,1.134200215339660645e+00,-9.294711053371429443e-03
8.700434863567352295e-02,1.116955757141113281e+00,-2.004961669445037842e-01,1.084608316421508789e+00,-7.192947268486022949e-01,1.111534714698791504e+00,-1.854466199874877930e-01,1.134190917015075684e+00,-1.418719626963138580e-02
8.800440281629562378e-02,1.116755247116088867e+00,-2.033407539129257202e-01,1.083889007568359375e+00,-7.227874398231506348e-01,1.111349225044250488e+00,-1.867637038230895996e-01,1.134176731109619141e+00,-1.898932084441184998e-02
8.900444954633712769e-02,1.116551876068115234e+00,-2.060969173908233643e-01,1.083166241645812988e+00,-7.261518239974975586e-01,1.111162424087524414e+00,-1.880239397287368774e-01,1.134157776832580566e+00,-2.370279468595981598e-02
9.000450372695922852e-02,1.116345763206481934e+00,-2.087673395872116089e-01,1.082440137863159180e+00,-7.293917536735534668e-01,1.110974431037902832e+00,-1.892296522855758667e-01,1.134134054183959961e+00,-2.832928858697414398e-02
9.100455045700073242e-02,1.116137027740478516e+00,-2.113546133041381836e-01,1.081710696220397949e+00,-7.325109839439392090e-01,1.110785245895385742e+00,-1.903830766677856445e-01,1.134105682373046875e+00,-3.287044167518615723e-02
9.200459718704223633e-02,1.115925669670104980e+00,-2.138612568378448486e-01,1.080978155136108398e+00,-7.355131506919860840e-01,1.110594868659973145e+00,-1.914863437414169312e-01,1.134072780609130859e+00,-3.732785582542419434e-02
9.300465136766433716e-02,1.115711808204650879e+00,-2.162896990776062012e-01,1.080242633819580078e+00,-7.384017705917358398e-01,1.110403418540954590e+00,-1.925414949655532837e-01,1.134035468101501465e+00,-4.170309752225875854e-02
9.400469809770584106e-02,1.115495562553405762e+00,-2.186423242092132568e-01,1.079504251480102539e+00,-7.411802411079406738e-01,1.110210895538330078e+00,-1.935505121946334839e-01,1.133993744850158691e+00,-4.599770903587341309e-02
9.500475227832794189e-02,1.115276932716369629e+00,-2.209214121103286743e-01,1.078763127326965332e+00,-7.438519597053527832e-01,1.110017299652099609e+00,-1.945152729749679565e-01,1.133947730064392090e+00,-5.021319165825843811e-02
9.600479900836944580e-02,1.115056037902832031e+00,-2.231291979551315308e-01,1.078019261360168457e+00,-7.464200854301452637e-01,1.109822750091552734e+00,-1.954375952482223511e-01,1.133897542953491211e+00,-5.435102060437202454e-02
9.700485318899154663e-02,1.114832878112792969e+00,-2.252678424119949341e-01,1.077272891998291016e+00,-7.488877177238464355e-01,1.109627366065979004e+00,-1.963192224502563477e-01,1.133843183517456055e+00,-5.841264128684997559e-02
9.800489991903305054e-02,1.114607572555541992e+00,-2.273394316434860229e-01,1.076524019241333008e+00,-7.512579560279846191e-01,1.109431028366088867e+00,-1.971618086099624634e-01,1.133784770965576172e+00,-6.239946559071540833e-02
9.900494664907455444e-02,1.114380240440368652e+00,-2.293459922075271606e-01,1.075772762298583984e+00,-7.535337209701538086e-01,1.109233856201171875e+00,-1.979669630527496338e-01,1.133722424507141113e+00,-6.631287932395935059e-02
1.000050008296966553e-01,1.114150881767272949e+00,-2.312895059585571289e-01,1.075019240379333496e+00,-7.557178735733032227e-01,1.109035849571228027e+00,-1.987362205982208252e-01,1.133656144142150879e+00,-7.015424221754074097e-02
1.010050475597381592e-01,1.113919615745544434e+00,-2.331718653440475464e-01,1.074263572692871094e+00,-7.578131556510925293e-01,1.108837127685546875e+00,-1.994710415601730347e-01,1.133586049079895020e+00,-7.392488420009613037e-02
1.020051017403602600e-01,1.113686442375183105e+00,-2.349949330091476440e-01,1.073505759239196777e+00,-7.598223090171813965e-01,1.108637690544128418e+00,-2.001728415489196777e-01,1.133512139320373535e+00,-7.762610912322998047e-02
1.030051484704017639e-01,1.113451480865478516e+00,-2.367604970932006836e-01,1.072745919227600098e+00,-7.617479562759399414e-01,1.108437538146972656e+00,-2.008429914712905884e-01,1.133434534072875977e+00,-8.125919848680496216e-02
1.040052026510238647e-01,1.113214731216430664e+00,-2.384703010320663452e-01,1.071984171867370605e+00,-7.635926008224487305e-01,1.108236670494079590e+00,-2.014827877283096313e-01,1.133353233337402344e+00,-8.482539653778076172e-02
1.050052493810653687e-01,1.112976312637329102e+00,-2.401260435581207275e-01,1.071220636367797852e+00,-7.653586864471435547e-01,1.108035206794738770e+00,-2.020934671163558960e-01,1.133268356323242188e+00,-8.832594007253646851e-02
1.060053035616874695e-01,1.112736225128173828e+00,-2.417293488979339600e-01,1.070455312728881836e+00,-7.670485973358154297e-01,1.107833147048950195e+00,-2.026762366294860840e-01,1.133180022239685059e+00,-9.176202118396759033e-02
1.070053502917289734e-01,1.112494468688964844e+00,-2.432817965745925903e-01,1.069688320159912109e+00,-7.686647176742553711e-01,1.107630491256713867e+00,-2.032322436571121216e-01,1.133088231086730957e+00,-9.513482451438903809e-02
1.080053970217704773e-01,1.112251162528991699e+00,-2.447849363088607788e-01,1.068919658660888672e+00,-7.702092528343200684e-01,1.107427239418029785e+00,-2.037625759840011597e-01,1.132993102073669434e+00,-9.844550490379333496e-02
1.090054512023925781e-01,1.112006425857543945e+00,-2.462402582168579102e-01,1.068149447441101074e+00,-7.716843485832214355e-01,1.107223510742187500e+00,-2.042683064937591553e-01,1.132894635200500488e+00,-1.016951948404312134e-01
1.100054979324340820e-01,1.111760139465332031e+00,-2.476492226123809814e-01,1.067377805709838867e+00,-7.730921506881713867e-01,1.107019186019897461e+00,-2.047504484653472900e-01,1.132792949676513672e+00,-1.048850044608116150e-01
1.110055521130561829e-01,1.111512541770935059e+00,-2.490132153034210205e-01,1.066604733467102051e+00,-7.744347453117370605e-01,1.106814384460449219e+00,-2.052099704742431641e-01,1.132688045501708984e+00,-1.080160290002822876e-01
1.120055988430976868e-01,1.111263513565063477e+00,-2.503336071968078613e-01,1.065830349922180176e+00,-7.757140994071960449e-01,1.106609225273132324e+00,-2.056478112936019897e-01,1.132580041885375977e+00,-1.110893338918685913e-01
1.130056530237197876e-01,1.111013174057006836e+00,-2.516117095947265625e-01,1.065054655075073242e+00,-7.769321203231811523e-01,1.106403589248657227e+00,-2.060648649930953979e-01,1.132468938827514648e+00,-1.141059622168540955e-01
1.140056997537612915e-01,1.110761523246765137e+00,-2.528488039970397949e-01,1.064277768135070801e+00,-7.780907154083251953e-01,1.106197476387023926e+00,-2.064619809389114380e-01,1.132354855537414551e+00,-1.170669421553611755e-01
1.150057539343833923e-01,1.110508680343627930e+00,-2.540461421012878418e-01,1.063499689102172852e+00,-7.791917324066162109e-01,1.105991005897521973e+00,-2.068399935960769653e-01,1.132237792015075684e+00,-1.199732795357704163e-01
1.160058006644248962e-01,1.110254645347595215e+00,-2.552049160003662109e-01,1.062720537185668945e+00,-7.802368998527526855e-01,1.105784177780151367e+00,-2.071996927261352539e-01,1.132117867469787598e+00,-1.228259652853012085e-01
1.170058473944664001e-01,1.109999418258666992e+00,-2.563263177871704102e-01,1.061940312385559082e+00,-7.812279462814331055e-01,1.105576992034912109e+00,-2.075418382883071899e-01,1.131995081901550293e+00,-1.256259679794311523e-01
1.180059015750885010e-01,1.109743118286132812e+00,-2.574114501476287842e-01,1.061159133911132812e+00,-7.821665406227111816e-01,1.105369448661804199e+00,-2.078671455383300781e-01,1.131869435310363770e+00,-1.283742338418960571e-01
1.190059483051300049e-01,1.109485745429992676e+00,-2.584614157676696777e-01,1.060377001762390137e+00,-7.830542922019958496e-01,1.105161547660827637e+00,-2.081763297319412231e-01,1.131741046905517578e+00,-1.310717016458511353e-01
1.200060024857521057e-01,1.109227299690246582e+00,-2.594773173332214355e-01,1.059593915939331055e+00,-7.838927507400512695e-01,1.104953408241271973e+00,-2.084700465202331543e-01,1.131609916687011719e+00,-1.337192803621292114e-01
1.210060492157936096e-01,1.108967781066894531e+00,-2.604601383209228516e-01,1.058809995651245117e+00,-7.846834659576416016e-01,1.104744911193847656e+00,-2.087489366531372070e-01,1.131476163864135742e+00,-1.363178789615631104e-01
1.220061033964157104e-01,1.108707308769226074e+00,-2.614108920097351074e-01,1.058025360107421875e+00,-7.854278683662414551e-01,1.104536175727844238e+00,-2.090136259794235229e-01,1.131339788436889648e+00,-1.388683617115020752e-01
1.230061501264572144e-01,1.108445882797241211e+00,-2.623305618762969971e-01,1.057239890098571777e+00,-7.861274480819702148e-01,1.104327201843261719e+00,-2.092646956443786621e-01,1.131200909614562988e+00,-1.413716077804565430e-01
1.240061968564987183e-01,1.108183503150939941e+00,-2.632201015949249268e-01,1.056453704833984375e+00,-7.867835760116577148e-01,1.104117989540100098e+00,-2.095027267932891846e-01,1.131059527397155762e+00,-1.438284516334533691e-01
1.250062435865402222e-01,1.107920289039611816e+00,-2.640804052352905273e-01,1.055666923522949219e+00,-7.873975634574890137e-01,1.103908538818359375e+00,-2.097282558679580688e-01,1.130915641784667969e+00,-1.462397277355194092e-01
1.260063052177429199e-01,1.107656240463256836e+00,-2.649123370647430420e-01,1.054879546165466309e+00,-7.879707217216491699e-01,1.103698849678039551e+00,-2.099417895078659058e-01,1.130769371986389160e+00,-1.486062556505203247e-01
1.270063519477844238e-01,1.107391357421875000e+00,-2.657167911529541016e-01,1.054091572761535645e+00,-7.885043621063232422e-01,1.103488922119140625e+00,-2.101438492536544800e-01,1.130620718002319336e+00,-1.509288400411605835e-01
1.280063986778259277e-01,1.107125639915466309e+00,-2.664946019649505615e-01,1.053303122520446777e+00,-7.889996767044067383e-01,1.103278756141662598e+00,-2.103348970413208008e-01,1.130469799041748047e+00,-1.532082706689834595e-01
1.290064454078674316e-01,1.106859087944030762e+00,-2.672465443611145020e-01,1.052514076232910156e+00,-7.894578576087951660e-01,1.103068470954895020e+00,-2.105153948068618774e-01,1.130316615104675293e+00,-1.554453074932098389e-01
1.300065070390701294e-01,1.106591820716857910e+00,-2.679734230041503906e-01,1.051724672317504883e+00,-7.898800969123840332e-01,1.102857947349548340e+00,-2.106857895851135254e-01,1.130161166191101074e+00,-1.576407104730606079e-01
1.310065537691116333e-01,1.106323838233947754e+00,-2.686760127544403076e-01,1.050934791564941406e+00,-7.902674674987792969e-01,1.102647304534912109e+00,-2.108464986085891724e-01,1.130003571510314941e+00,-1.597952097654342651e-01
1.320066004991531372e-01,1.106055140495300293e+00,-2.693550288677215576e-01,1.050144553184509277e+00,-7.906211018562316895e-01,1.102436423301696777e+00,-2.109979391098022461e-01,1.129843831062316895e+00,-1.619095504283905029e-01
1.330066472291946411e-01,1.105785727500915527e+00,-2.700111865997314453e-01,1.049353957176208496e+00,-7.909420132637023926e-01,1.102225422859191895e+00,-2.111404836177825928e-01,1.129681944847106934e+00,-1.639844477176666260e-01
1.340066939592361450e-01,1.105515718460083008e+00,-2.706451714038848877e-01,1.048563003540039062e+00,-7.912312746047973633e-01,1.102014303207397461e+00,-2.112745195627212524e-01,1.129517912864685059e+00,-1.660206019878387451e-01
1.350067555904388428e-01,1.105245113372802734e+00,-2.712576687335968018e-01,1.047771811485290527e+00,-7.914898395538330078e-01,1.101803064346313477e+00,-2.114003896713256836e-01,1.129351854324340820e+00,-1.680186986923217773e-01
1.360068023204803467e-01,1.104973912239074707e+00,-2.718493342399597168e-01,1.046980381011962891e+00,-7.917187213897705078e-01,1.101591706275939941e+00,-2.115184515714645386e-01,1.129183888435363770e+00,-1.699794232845306396e-01
1.370068490505218506e-01,1.104702115058898926e+00,-2.724207937717437744e-01,1.046188712120056152e+00,-7.919188141822814941e-01,1.101380228996276855e+00,-2.116290181875228882e-01,1.129013895988464355e+00,-1.719034314155578613e-01
1.380068957805633545e-01,1.104429721832275391e+00,-2.729726731777191162e-01,1.045396804809570312e+00,-7.920910120010375977e-01,1.101168632507324219e+00,-2.117324173450469971e-01,1.128841996192932129e+00,-1.737913787364959717e-01
1.390069574117660522e-01,1.104156732559204102e+00,-2.735055387020111084e-01,1.044604659080505371e+00,-7.922362685203552246e-01,1.100956916809082031e+00,-2.118289470672607422e-01,1.128668189048767090e+00,-1.756439208984375000e-01
1.400070041418075562e-01,1.103883266448974609e+00,-2.740199863910675049e-01,1.043812394142150879e+00,-7.923553586006164551e-01,1.100745081901550293e+00,-2.119188904762268066e-01,1.128492593765258789e+00,-1.774616688489913940e-01
1.410070508718490601e-01,1.103609204292297363e+00,-2.745165526866912842e-01,1.043020009994506836e+00,-7.924491167068481445e-01,1.100533127784729004e+00,-2.120025306940078735e-01,1.128315091133117676e+00,-1.792452484369277954e-01
1.420070976018905640e-01,1.103334665298461914e+00,-2.749958038330078125e-01,1.042227506637573242e+00,-7.925183773040771484e-01,1.100321173667907715e+00,-2.120801359415054321e-01,1.128135800361633301e+00,-1.809952557086944580e-01
1.430071443319320679e-01,1.103059649467468262e+00,-2.754582464694976807e-01,1.041435003280639648e+00,-7.925639152526855469e-01,1.100109100341796875e+00,-2.121519595384597778e-01,1.127954840660095215e+00,-1.827123016119003296e-01
1.440072059631347656e-01,1.102784156799316406e+00,-2.759044170379638672e-01,1.040642380714416504e+00,-7.925865054130554199e-01,1.099896907806396484e+00,-2.122182399034500122e-01,1.127772092819213867e+00,-1.843969523906707764e-01
1.450072526931762695e-01,1.102508306503295898e+00,-2.763347923755645752e-01,1.039849758148193359e+00,-7.925868630409240723e-01,1.099684715270996094e+00,-2.122792154550552368e-01,1.127587676048278809e+00,-1.860498040914535522e-01
1.460072994232177734e-01,1.102231979370117188e+00,-2.767498493194580078e-01,1.039057135581970215e+00,-7.925656437873840332e-01,1.099472403526306152e+00,-2.123351097106933594e-01,1.127401590347290039e+00,-1.876714080572128296e-01
1.470073461532592773e-01,1.101955175399780273e+00,-2.771500647068023682e-01,1.038264513015747070e+00,-7.925236225128173828e-01,1.099260091781616211e+00,-2.123861461877822876e-01,1.127213954925537109e+00,-1.892623156309127808e-01
1.480074077844619751e-01,1.101678013801574707e+00,-2.775358855724334717e-01,1.037472009658813477e+00,-7.924613952636718750e-01,1.099047660827636719e+00,-2.124325186014175415e-01,1.127024650573730469e+00,-1.908230781555175781e-01
1.490074545145034790e-01,1.101400494575500488e+00,-2.779077291488647461e-01,1.036679506301879883e+00,-7.923796772956848145e-01,1.098835229873657227e+00,-2.124744355678558350e-01,1.126833796501159668e+00,-1.923542171716690063e-01
1.500075012445449829e-01,1.101122617721557617e+00,-2.782660424709320068e-01,1.035887122154235840e+00,-7.922790646553039551e-01,1.098622798919677734e+00,-2.125120759010314941e-01,1.126641392707824707e+00,-1.938562691211700439e-01
1.510075479745864868e-01,1.100844383239746094e+00,-2.786112129688262939e-01,1.035094857215881348e+00,-7.921601533889770508e-01,1.098410248756408691e+00,-2.125456333160400391e-01,1.126447558403015137e+00,-1.953297406435012817e-01
1.520075947046279907e-01,1.100565791130065918e+00,-2.789436578750610352e-01,1.034302711486816406e+00,-7.920235395431518555e-01,1.098197698593139648e+00,-2.125752717256546021e-01,1.126252174377441406e+00,-1.967751532793045044e-01
1.530076563358306885e-01,1.100286841392517090e+00,-2.792637646198272705e-01,1.033510684967041016e+00,-7.918697595596313477e-01,1.097985148429870605e+00,-2.126011699438095093e-01,1.126055359840393066e+00,-1.981929838657379150e-01
1.540077030658721924e-01,1.100007534027099609e+00,-2.795719206333160400e-01,1.032718777656555176e+00,-7.916994094848632812e-01,1.097772598266601562e+00,-2.126234769821166992e-01,1.125857114791870117e+00,-1.995837390422821045e-01
1.550077497959136963e-01,1.099727988243103027e+00,-2.798684537410736084e-01,1.031927108764648438e+00,-7.915130257606506348e-01,1.097559928894042969e+00,-2.126423567533493042e-01,1.125657558441162109e+00,-2.009478807449340820e-01
